,year,title,firm,firm_id,log_rom_size,log_clock_speed,collaboration,main_category,sub_category,category_id
689,1981.0,"Phoenix (G.G.I. Corporation, set 2)",G.G.I. Corporation,150,4.399466041004344,0.7403626894942439,bootleg,Shooter,Gallery,8
690,1981.0,"Pleiads (Famaresa, Spanish bootleg)",Famaresa,43,4.399466041004344,0.7403626894942439,bootleg,Shooter,Gallery,8
691,1981.0,The Hand,T.I.C.,168,4.656519828567366,0.4874212113594744,single,Maze,Collect,10
692,1981.0,The End (SegaSA / Sonic),Sonic,142,4.312008007838723,0.3857645924378108,bootleg,Shooter,Gallery,8
693,1981.0,Rally X (Video Game bootleg),Video Game,108,4.334453751150931,0.4874212113594744,bootleg,Maze,Driving,20
694,1981.0,Rally X (Video Game bootleg),Electrogame,88,4.334453751150931,0.4874212113594744,bootleg,Maze,Driving,20
695,1981.0,Puck Man (Japan set 2),Namco,20,4.4044231656375095,0.4874212113594744,single,Maze,Collect,10
696,1981.0,Pulsar,Sega,46,4.216113097315182,0.286357653142787,single,Maze,Shooter Small,6
697,1981.0,Punching Kid (Japan),Irem,60,4.870825118775824,0.4874212113594744,single,Maze,Collect,10
698,1981.0,Battle of Atlantis (set 2),Comsoft,169,4.425794979726693,0.3857645924378108,single,Shooter,Misc. Horizontal,35
699,1981.0,Battle of Atlantis (set 1),Comsoft,169,4.353339095311305,0.3857645924378108,single,Shooter,Misc. Horizontal,35
700,1981.0,Super Tank,Video Games GmbH,15,4.267828542047342,1.016824493667488,single,Shooter,Field,7
701,1981.0,Polaris (Brazil),Taito do Brasil,65,4.193569800322616,0.30033456800232994,single,Shooter,Gallery,8
702,1981.0,Super Missile Attack (for rev 1),Atari,4,4.2286056503550915,0.09691001300805642,collaboration,Shooter,Command,15
703,1981.0,Super Missile Attack (for rev 1),General Computer Corporation,170,4.2286056503550915,0.09691001300805642,collaboration,Shooter,Command,15
704,1981.0,The Adventures of Robby Roto!,Dave Nutting Associates,2,4.612359947967774,0.25279770950019675,collaboration,Maze,Digging,39
705,1981.0,The Adventures of Robby Roto!,Bally Midway,158,4.612359947967774,0.25279770950019675,collaboration,Maze,Digging,39
706,1981.0,Super Missile Attack (not encrypted),Atari,4,4.090610707828406,0.09691001300805642,collaboration,Shooter,Command,15
707,1981.0,Super Missile Attack (not encrypted),General Computer Corporation,170,4.090610707828406,0.09691001300805642,collaboration,Shooter,Command,15
708,1981.0,Thief,Pacific Novelty,103,4.623083813359547,0.6020599913279624,single,Maze,Collect,10
709,1981.0,Tactician (set 2),Konami,50,4.618424670784257,0.3857645924378108,single,Shooter,Gallery,8
710,1981.0,Space Dungeon,Taito America Corporation,171,4.742693716462781,0.40596073474172156,single,Shooter,Field,7
711,1981.0,War of the Bugs or Monsterous Manouvers in a Mushroom Maze,Armenia,172,4.1573963193232295,0.4874212113594744,collaboration,Shooter,Gallery,8
712,1981.0,War of the Bugs or Monsterous Manouvers in a Mushroom Maze,Food and Fun Corp,173,4.1573963193232295,0.4874212113594744,collaboration,Shooter,Gallery,8
713,1981.0,Vanguard (Japan),SNK,30,4.673647461842939,0.14956548604758318,single,Shooter,Flying,0
714,1981.0,Vanguard (Germany),SNK,30,4.673647461842939,0.14956548604758318,single,Shooter,Flying,0
715,1981.0,Ms. Pac-Man (Novatronic bootleg),Novatronic,174,4.525925466513464,0.4874212113594744,bootleg,Maze,Collect,10
716,1981.0,Vanguard (Centuri),SNK,30,4.673647461842939,0.14956548604758318,single,Shooter,Flying,0
717,1981.0,Mouse Trap (version 5),Exidy,11,4.6943594679022125,0.053106626871584836,single,Maze,Collect,10
718,1981.0,Mouse Trap (version 2),Exidy,11,4.6943594679022125,0.053106626871584836,single,Maze,Collect,10
719,1981.0,Mouse Trap (version 3),Exidy,11,4.6943594679022125,0.053106626871584836,single,Maze,Collect,10
720,1981.0,Mouse Trap (version 4),Exidy,11,4.6943594679022125,0.053106626871584836,single,Maze,Collect,10
721,1981.0,"Mouse Trap (German, version 4)",Exidy,11,4.6943594679022125,0.053106626871584836,single,Maze,Collect,10
722,1981.0,Vanguard (SNK),SNK,30,4.673647461842939,0.14956548604758318,single,Shooter,Flying,0
723,1981.0,"Super Cobra (bootleg, set 2)",A.V.G. by Zaccaria,175,4.542177858075681,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
724,1981.0,Ms. Pac-Man II (Orca bootleg set 2),Orca,155,4.525925466513464,0.4874212113594744,bootleg,Maze,Collect,10
725,1981.0,Ms. Pac-Man II (Orca bootleg set 1),Orca,155,4.525925466513464,0.4874212113594744,bootleg,Maze,Collect,10
726,1981.0,Moon Shuttle (Japan set 2),Nichibutsu,54,4.612699108064592,0.4874212113594744,single,Shooter,Flying Horizontal,26
727,1981.0,Venture (version 5 set 1),Exidy,11,4.656826209166954,-0.09678842757428996,single,Maze,Shooter Small,6
728,1981.0,Ms. Pac-Man,Midway,1,4.551645142654614,0.4874212113594744,collaboration,Maze,Collect,10
729,1981.0,Ms. Pac-Man,General Computer Corporation,170,4.551645142654614,0.4874212113594744,collaboration,Maze,Collect,10
730,1981.0,Star Raker,Sega,46,4.555529734581364,0.286357653142787,single,Shooter,Driving Vertical,31
731,1981.0,Missile Attack (U.Games bootleg of Missile Command),U.Games,129,4.1573963193232295,0.09691001300805642,bootleg,Shooter,Command,15
732,1981.0,"Scramble (Stern Electronics, set 2)",Konami,50,4.425794979726693,0.3857645924378108,single,Shooter,Flying Horizontal,26
733,1981.0,600,Konami,50,4.515873843711679,0.3857645924378108,single,Maze,Collect,10
734,1981.0,"Scramble (Karateco, French bootleg)",Karateco,92,4.425794979726693,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
735,1981.0,Scramble (bootleg?),bootleg?,17,4.425794979726693,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
736,1981.0,Scramble,Konami,50,4.425794979726693,0.3857645924378108,single,Shooter,Flying Horizontal,26
737,1981.0,Monza GP,Olympia,68,4.234314768012676,0.47712125471966244,single,Driving,Race,1
738,1981.0,"Scramble (Stern Electronics, set 1)",Konami,50,4.425794979726693,0.3857645924378108,single,Shooter,Flying Horizontal,26
739,1981.0,Moon War (prototype on Frenzy hardware),Stern Electronics,141,4.391640703492388,0.3979400086720376,single,Shooter,Flying,0
740,1981.0,Scramble (Reben S.A. Spanish bootleg),Reben S.A.,176,4.312008007838723,0.4874212113594744,bootleg,Shooter,Flying Horizontal,26
741,1981.0,Take Off (bootleg of The End),Sidam,14,4.312008007838723,0.3521825181113625,bootleg,Shooter,Gallery,8
742,1981.0,Moonwar,Stern Electronics,141,4.391076318121337,0.3857645924378108,single,Shooter,Flying,0
743,1981.0,Moonwar (older),Stern Electronics,141,4.391076318121337,0.3857645924378108,single,Shooter,Flying,0
744,1981.0,"Super Cobra (bootleg, set 3)",Cocamatic,140,4.542177858075681,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
745,1981.0,Scramble (Okapi bootleg),Okapi,177,4.312008007838723,0.4874212113594744,bootleg,Shooter,Flying Horizontal,26
746,1981.0,Space Dungeon (larger roms),Taito America Corporation,171,4.742693716462781,0.40596073474172156,single,Shooter,Field,7
747,1981.0,Space Train,Celv,178,4.391076318121337,0.4874212113594744,single,Shooter,Gallery,8
748,1981.0,WW III,Irem,60,4.4945997959865975,-0.040263338844980456,single,Shooter,Gallery,8
749,1981.0,Space Fury (revision C),Sega,46,4.555142835240049,0.5432682064268153,single,Shooter,Field,7
750,1981.0,Space Cruiser,Taito Corporation,115,4.892539804658635,0.5440680443502757,single,Shooter,Gallery,8
751,1981.0,Lock'n'Chase,Data East Corporation,125,4.654369090975286,0.0,single,Maze,Collect,10
752,1981.0,Solar Quest (rev 10 8 81),Cinematronics,9,4.225309281725863,0.6972947436305441,single,Shooter,Field,7
753,1981.0,Solar Fox (upright),Bally Midway,158,4.913389943631755,0.3517963068970235,single,Maze,Shooter Small,6
754,1981.0,Space Odyssey (version 2),Sega,46,4.9023945593302924,0.5873876488067682,single,Shooter,Flying,0
755,1981.0,Space Odyssey (version 1),Sega,46,4.9023945593302924,0.5873876488067682,single,Shooter,Flying,0
756,1981.0,Zarzon,SNK,30,4.4878733659884515,-0.15146481738122095,single,Shooter,Gallery,8
757,1981.0,Space Seeker,Taito Corporation,115,4.790257007886718,0.5440680443502757,single,Shooter,Flying 1st Person,14
758,1981.0,Snap Jack,Universal,76,4.613376634694834,0.6020599913279624,single,Platform,"Run, Jump & Scrolling",40
759,1981.0,Space Rocks (Spanish clone of Asteroids),Atari,4,3.926753905189737,0.17955179116518774,single,Shooter,Field,7
760,1981.0,War of the Worlds (color),Cinematronics,9,4.225309281725863,0.6972947436305441,single,Shooter,Gallery,8
761,1981.0,Spiders (set 3),Sigma Enterprises Inc.,116,4.673057788321386,0.4623979978989561,single,Shooter,Gallery,8
762,1981.0,Warp Warp (Rock-Ola set 1),Namco,20,4.214419939295737,0.3113299523037932,single,Shooter,Misc.,29
763,1981.0,Magic Brush (bootleg of Crush Roller),Olympia,68,4.4044231656375095,0.4874212113594744,bootleg,Maze,Paint,41
764,1981.0,Warp & Warp,Namco,20,4.15642799231805,0.3113299523037932,single,Shooter,Misc.,29
765,1981.0,"Super Cobra (Stern Electronics) (encrypted, KONATEC XC-103SS CPU)",Konami,50,4.542177858075681,0.3857645924378108,single,Shooter,Flying Horizontal,26
766,1981.0,War of the Bugs or Monsterous Manouvers in a Mushroom Maze (German),Armenia,172,4.1573963193232295,0.4874212113594744,single,Shooter,Gallery,8
767,1981.0,Make Trax (US set 2),Alpha Denshi Co.,109,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
768,1981.0,Make Trax (US set 2),Kural (Williams license),179,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
769,1981.0,Make Trax (US set 1),Alpha Denshi Co.,109,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
770,1981.0,Make Trax (US set 1),Kural (Williams license),179,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
771,1981.0,Black Hole,TDS & MINTS,45,4.215267343431722,0.4874212113594744,single,Shooter,Gallery,8
772,1981.0,X80 - War Command (ManilaMatic bootleg of Missile Command),ManilaMatic,180,4.125286033293664,0.09691001300805642,bootleg,Shooter,Command,15
773,1981.0,Venture (version 5 set 2),Exidy,11,4.656826209166954,-0.09678842757428996,single,Maze,Shooter Small,6
774,1981.0,Venture (version 4),Exidy,11,4.656826209166954,-0.09678842757428996,single,Maze,Shooter Small,6
775,1981.0,Scrabble (Spanish bootleg of Scramble),Okapi?,181,4.312008007838723,0.4874212113594744,bootleg,Shooter,Flying Horizontal,26
776,1981.0,Moon Shuttle (Japan set 1),Nichibutsu,54,4.612699108064592,0.4874212113594744,single,Shooter,Flying Horizontal,26
777,1981.0,800 Fathoms,Amenip,154,4.462278175996719,0.4874212113594744,single,Shooter,Misc. Horizontal,35
778,1981.0,800 Fathoms (older),Amenip,154,4.462278175996719,0.4874212113594744,single,Shooter,Misc. Horizontal,35
779,1981.0,Space Tactics,Sega,46,4.267828542047342,0.286357653142787,single,Shooter,Gallery,8
780,1981.0,Altair,Cidelsa,93,4.089481202687437,0.5537616983900043,single,Shooter,Gallery,8
781,1981.0,Moon Shuttle (US? set 1),Nichibutsu,54,4.612699108064592,0.4874212113594744,single,Shooter,Flying Horizontal,26
782,1981.0,Moon Shuttle (US? set 2),Nichibutsu,54,4.612699108064592,0.4874212113594744,single,Shooter,Flying Horizontal,26
783,1981.0,Super Cobra (Stern Electronics),Konami,50,4.542177858075681,0.3857645924378108,single,Shooter,Flying Horizontal,26
784,1981.0,"Moon Shuttle (US, version A)",Nichibutsu,54,4.612699108064592,0.4874212113594744,single,Shooter,Flying Horizontal,26
785,1981.0,Meteoroids,Venture Line,90,4.457457987982031,1.0442260771126826,single,Shooter,Field,7
786,1981.0,War of the Bugs or Monsterous Manouvers in a Mushroom Maze (US),Armenia,172,4.1573963193232295,0.4874212113594744,collaboration,Shooter,Gallery,8
787,1981.0,War of the Bugs or Monsterous Manouvers in a Mushroom Maze (US),Super Video Games,182,4.1573963193232295,0.4874212113594744,collaboration,Shooter,Gallery,8
788,1981.0,"Impacto (Billport S.A., Spanish bootleg of Scramble)",Billport S.A.,183,4.425794979726693,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
789,1981.0,Space Fury (revision A),Sega,46,4.555142835240049,0.5432682064268153,single,Shooter,Field,7
790,1981.0,Space Fury (revision B),Sega,46,4.555142835240049,0.5432682064268153,single,Shooter,Field,7
791,1981.0,"Scramble (Centromatic S.A., Spanish bootleg)",Centromatic S.A.,184,4.425794979726693,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
792,1981.0,Advisor (Italian bootleg of Space Fury),Rumiano,71,4.4878733659884515,0.5873876488067682,bootleg,Shooter,Field,7
793,1981.0,Sky Skipper,Nintendo,34,4.680661791683353,0.6020599913279624,single,Shooter,Flying,0
794,1981.0,Super Cobra (Sega),Konami,50,4.542177858075681,0.3857645924378108,single,Shooter,Flying Horizontal,26
795,1981.0,Omega Race (set 1),Midway,1,4.357629971956762,0.3521825181113625,single,Shooter,Field,7
796,1981.0,"Super Cobra (bootleg, set 1)",Karateco,92,4.542177858075681,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
797,1981.0,Frog (Falcon bootleg),Falcon,185,4.353339095311305,0.3857645924378108,bootleg,Maze,Cross,38
798,1981.0,Frisky Tom (set 3),Nichibutsu,54,4.673647461842939,0.4874212113594744,single,Maze,Integrate,42
799,1981.0,Frisky Tom (set 2),Nichibutsu,54,4.673647461842939,0.4874212113594744,single,Maze,Integrate,42
800,1981.0,Frisky Tom (set 1),Nichibutsu,54,4.673647461842939,0.4874212113594744,single,Maze,Integrate,42
801,1981.0,"Dambusters (US, set 1)",South West Research,186,4.6921063137853185,0.4874212113594744,single,Shooter,Flying Horizontal,26
802,1981.0,Funky Fish,Sun Electronics,28,4.566602457407099,0.27300127206373764,single,Shooter,Misc. Horizontal,35
803,1981.0,Capitol,Universal Video Spiel,187,4.399466041004344,0.7403626894942439,bootleg,Shooter,Gallery,8
804,1981.0,"Dambusters (US, set 2)",South West Research,186,4.6921063137853185,0.4874212113594744,single,Shooter,Flying Horizontal,26
805,1981.0,Frogger (Moon Cresta hardware),Konami,50,4.425794979726693,0.3857645924378108,single,Maze,Cross,38
806,1981.0,"Frogger (Sega, set 1)",Konami,50,4.353339095311305,0.3857645924378108,single,Maze,Cross,38
807,1981.0,Treasure Island (DECO Cassette) (US) (set 1),Data East Corporation,125,4.982415973744758,0.38321675185133125,single,Maze,Collect,10
808,1981.0,Super Astro Fighter (DECO Cassette) (US),Data East Corporation,125,4.9011748749285,0.38321675185133125,single,Shooter,Gallery,8
809,1981.0,Terranean (DECO Cassette) (US),Data East Corporation,125,4.9011748749285,0.38321675185133125,single,Shooter,Gallery,8
810,1981.0,Frog & Spiders (bootleg?),Taito Corporation,115,4.654060971429263,0.47712125471966244,single,Shooter,Gallery,8
811,1981.0,"Frogger (Sega, set 2)",Konami,50,4.425794979726693,0.3857645924378108,single,Maze,Cross,38
812,1981.0,Treasure Island (DECO Cassette) (US) (set 2),Data East Corporation,125,4.982415973744758,0.38321675185133125,single,Maze,Collect,10
813,1981.0,"Frogger (Coin Music, bootleg on Scramble hardware)",Coin Music,188,4.353339095311305,0.3857645924378108,bootleg,Maze,Cross,38
814,1981.0,Treasure Island (DECO Cassette) (Europe?),Data East Corporation,125,4.982415973744758,0.38321675185133125,single,Maze,Collect,10
815,1981.0,"Frogger (Hermatic, bootleg on Scramble hardware from Video Dens)",Hermatic,189,4.353339095311305,0.3857645924378108,bootleg,Maze,Cross,38
816,1981.0,"Frog (Hermatic, bootleg on Galaxian hardware from Electro Game)",Hermatic,189,4.266325791475637,0.4874212113594744,bootleg,Maze,Cross,38
817,1981.0,Crush Roller (set 4),Alpha Denshi Co.,109,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
818,1981.0,Crush Roller (set 4),"Kural Electric, Ltd.",190,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
819,1981.0,Galaga (Midway set 1 with fast shoot hack),Namco,20,4.5788683286660286,0.390511198351418,single,Shooter,Gallery,8
820,1981.0,Crush Roller (set 5),Alpha Denshi Co.,109,4.9176105257498675,0.4874212113594744,collaboration,Maze,Paint,41
821,1981.0,Crush Roller (set 5),Kural TWT,191,4.9176105257498675,0.4874212113594744,collaboration,Maze,Paint,41
822,1981.0,Galaga (Namco rev. B),Namco,20,4.5788683286660286,0.390511198351418,single,Shooter,Gallery,8
823,1981.0,"Gorf (program 1, with French language ROM)",Dave Nutting Associates,2,4.566602457407099,0.25279770950019675,collaboration,Shooter,Gallery,8
824,1981.0,"Gorf (program 1, with French language ROM)",Midway,1,4.566602457407099,0.25279770950019675,collaboration,Shooter,Gallery,8
825,1981.0,Dambusters (UK),South West Research,186,4.6921063137853185,0.4874212113594744,single,Shooter,Flying Horizontal,26
826,1981.0,Ghost Muncher,Leisure and Allied,47,4.391076318121337,0.4874212113594744,bootleg,Maze,Collect,10
827,1981.0,Gorf,Dave Nutting Associates,2,4.515449934959718,0.25279770950019675,collaboration,Shooter,Gallery,8
828,1981.0,Gorf,Midway,1,4.515449934959718,0.25279770950019675,collaboration,Shooter,Gallery,8
829,1981.0,"Gorf (Spain, Irecsa license)",Dave Nutting Associates,2,4.515449934959718,0.25279770950019675,collaboration,Shooter,Gallery,8
830,1981.0,"Gorf (Spain, Irecsa license)",Midway (Irecsa license),192,4.515449934959718,0.25279770950019675,collaboration,Shooter,Gallery,8
831,1981.0,Crush Roller (set 1),Alpha Denshi Co.,109,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
832,1981.0,Crush Roller (set 1),"Kural Samno Electric, Ltd.",193,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
833,1981.0,Crush Roller (set 2),Alpha Denshi Co.,109,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
834,1981.0,Crush Roller (set 2),"Kural Esco Electric, Ltd.",194,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
835,1981.0,Galaxy Wars II (bootleg of Defender),Sonic,142,4.515449934959718,0.3597923352208054,bootleg,Shooter,Flying Horizontal,26
836,1981.0,Gorf (program 1),Dave Nutting Associates,2,4.515449934959718,0.25279770950019675,collaboration,Shooter,Gallery,8
837,1981.0,Gorf (program 1),Midway,1,4.515449934959718,0.25279770950019675,collaboration,Shooter,Gallery,8
838,1981.0,Crush Roller (bootleg set 4),Sidam,14,4.39557099712082,0.4874212113594744,bootleg,Maze,Paint,41
839,1981.0,Cosmos,Century Electronics,163,4.566979285614605,-0.04823228616378442,single,Shooter,Gallery,8
840,1981.0,Frogger,Konami,50,4.353339095311305,0.3857645924378108,single,Maze,Cross,38
841,1981.0,Frogger (Videotron bootleg),Videotron,78,4.312685006388759,0.4874212113594744,bootleg,Maze,Cross,38
842,1981.0,Frogger (Videotron bootleg),Gamepack,195,4.312685006388759,0.4874212113594744,bootleg,Maze,Cross,38
843,1981.0,Frogger (Turtles hardware),Konami,50,4.457942421363998,0.3857645924378108,single,Maze,Cross,38
844,1981.0,Nebula (DECO Cassette) (UK),Data East Corporation,125,4.847770020873254,0.38321675185133125,single,Shooter,Gallery,8
845,1981.0,Jump Bug,Hoei,51,4.590440556549971,0.4874212113594744,single,Platform,"Run, Jump & Scrolling",40
846,1981.0,Donkey Kong (US set 2),Nintendo,34,4.525511260967614,0.6072405038317427,single,Platform,Run Jump,18
847,1981.0,"Flash Boy (vertical) (DECO Cassette MD) (No.12/Ver.0/Set.1,Japan)",Data East Corporation,125,4.869325611090526,0.38321675185133125,single,Shooter,Flying Vertical,21
848,1981.0,"Kamikaze (Euromatic S.A., Spanish bootleg of Scramble)",Euromatic S.A.,196,4.425794979726693,0.3857645924378108,bootleg,Shooter,Flying Horizontal,26
849,1981.0,Crazy Kong Part II (Jeutel bootleg),Jeutel,40,4.7270855781479115,0.4874212113594744,bootleg,Platform,Run Jump,18
850,1981.0,Coco Loco (set 1),Petaco S.A.,69,4.098436045340363,0.09691001300805642,single,Maze,Collect,10
851,1981.0,Crazy Kong Part II (Japan),Falcon,185,4.7270855781479115,0.4874212113594744,single,Platform,Run Jump,18
852,1981.0,Lock'n'Chase (DECO Cassette) (Japan),Data East Corporation,125,4.858681537397668,0.38321675185133125,single,Maze,Collect,10
853,1981.0,Coco Loco (set 2),Recel S.A.,197,4.098436045340363,0.09691001300805642,single,Maze,Collect,10
854,1981.0,Colony 7 (set 2),Taito,12,4.408239965311849,0.3597923352208054,single,Shooter,Command,15
855,1981.0,Colony 7 (set 1),Taito,12,4.408239965311849,0.3597923352208054,single,Shooter,Command,15
856,1981.0,Coco Loco (set 3),Petaco S.A.,69,4.098436045340363,0.09691001300805642,single,Maze,Collect,10
857,1981.0,Lock'n'Chase (DECO Cassette) (US),Data East Corporation,125,4.9011748749285,0.38321675185133125,single,Maze,Collect,10
858,1981.0,Desert Wars (bootleg of Battle Zone),Andra S.A.,198,4.348382756417916,0.17955179116518774,bootleg,Shooter,Driving 1st Person,43
859,1981.0,Crazy Kong Part II (set 2),Falcon,185,4.7270855781479115,0.4874212113594744,single,Platform,Run Jump,18
860,1981.0,Jungler,Konami,50,4.40112471067897,0.3857645924378108,single,Maze,Shooter Small,6
861,1981.0,Jungler (Olympia),Konami,50,4.466571072386354,0.3857645924378108,single,Maze,Shooter Small,6
862,1981.0,Jungler (Stern Electronics),Konami,50,4.40112471067897,0.3857645924378108,single,Maze,Shooter Small,6
863,1981.0,Kickman (upright),Midway,1,4.913389943631755,0.3517963068970235,single,Ball & Paddle,Jump and Touch,9
864,1981.0,"Frogger (Sega, set 3)",Konami,50,4.353339095311305,0.3857645924378108,single,Maze,Cross,38
865,1981.0,Challenger,Centuri,123,4.42527330461063,-0.04823228616378442,single,Shooter,Gallery,8
866,1981.0,Bosconian - Star Destroyer (version 5),Namco,20,4.701326163359879,0.32469391386177465,single,Shooter,Field,7
867,1981.0,Donkey Kong (Japan set 2),Nintendo,34,4.525511260967614,0.6072405038317427,single,Platform,Run Jump,18
868,1981.0,El Fin Del Tiempo,Niemer,99,4.85694628521693,0.5218925379160203,single,Shooter,Misc.,29
869,1981.0,Lady Bug,Universal,76,4.613376634694834,0.6020599913279624,single,Maze,Collect,10
870,1981.0,Donkey Kong (Japan set 1),Nintendo,34,4.525511260967614,0.6072405038317427,single,Platform,Run Jump,18
871,1981.0,Donkey Kong (hard kit),Nintendo of America,199,4.525511260967614,0.6072405038317427,single,Platform,Run Jump,18
872,1981.0,Donkey Kong (US set 1),Nintendo of America,199,4.525511260967614,0.6072405038317427,single,Platform,Run Jump,18
873,1981.0,Galaga (Midway set 2),Namco,20,4.5788683286660286,0.390511198351418,single,Shooter,Gallery,8
874,1981.0,Coccinelle (bootleg of Lady Bug),Model Racing,19,4.613376634694834,0.6020599913279624,bootleg,Maze,Collect,10
875,1981.0,Laser Base (set 1),Hoei,51,4.487421211359474,0.6201360549737575,single,Shooter,Gallery,8
876,1981.0,Laser Base (set 2),Hoei,51,4.487421211359474,0.6201360549737575,single,Shooter,Gallery,8
877,1981.0,Laser Battle,Zaccaria,35,4.461153234990843,0.5538278264909228,single,Shooter,Field,7
878,1981.0,Korosuke Roller (Japan),Alpha Denshi Co.,109,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
879,1981.0,Korosuke Roller (Japan),"Kural Electric, Ltd.",190,4.4044231656375095,0.4874212113594744,collaboration,Maze,Paint,41
880,1981.0,Donkey Kong (Japan set 3),Nintendo,34,4.525511260967614,0.6072405038317427,single,Platform,Run Jump,18
881,1981.0,Kaos,Pacific Polytechnical Corp.,200,4.42527330461063,-0.04823228616378442,single,Platform,Run Jump,18
882,1981.0,Kick (upright),Midway,1,4.913389943631755,0.3517963068970235,single,Ball & Paddle,Jump and Touch,9
883,1981.0,"Jungler (Subelectro, bootleg on Scramble hardware)",Subelectro,66,4.458426314987211,0.4874212113594744,bootleg,Maze,Shooter Small,6
884,1981.0,Kick (cocktail),Midway,1,4.913389943631755,0.3517963068970235,single,Ball & Paddle,Jump and Touch,9
885,1981.0,Lazarian,Zaccaria,35,4.49087108434559,0.5538278264909228,single,Shooter,Field,7
886,1981.0,Grand Champion (set 3),Taito,12,4.913729103728573,0.4840149626675629,single,Driving,Race,1
887,1981.0,Draco,Cidelsa,93,4.265572461743118,0.5082448091560005,single,Shooter,Field,7
888,1981.0,Grand Champion (set 1),Taito,12,4.913729103728573,0.4840149626675629,single,Driving,Race,1
889,1981.0,"Route 16 (Centuri license, set 2)",Tehkan,146,4.362482474751174,0.3979400086720376,collaboration,Maze,Driving,20
890,1981.0,"Route 16 (Centuri license, set 2)",Sun Electronics (Centuri license),201,4.362482474751174,0.3979400086720376,collaboration,Maze,Driving,20
891,1981.0,"Route 16 (Centuri license, set 1)",Tehkan,146,4.362482474751174,0.3979400086720376,collaboration,Maze,Driving,20
892,1981.0,"Route 16 (Centuri license, set 1)",Sun Electronics (Centuri license),201,4.362482474751174,0.3979400086720376,collaboration,Maze,Driving,20
893,1981.0,"Route 16 (Sun Electronics, set 1)",Sun Electronics,28,4.362482474751174,0.3979400086720376,single,Maze,Driving,20
894,1981.0,Strategy X (Stern Electronics),Konami,50,4.567355787139618,0.3857626272078042,single,Shooter,Driving Vertical,31
895,1981.0,Astro Ambush (Scramble bootleg on Galaxian hardware),U.C.E.,202,4.391076318121337,0.4874212113594744,bootleg,Shooter,Flying Horizontal,26
896,1981.0,Astro Blaster (version 3),Sega,46,4.710083500674051,0.5432682064268153,single,Shooter,Gallery,8
897,1981.0,Strategy X,Konami,50,4.567355787139618,0.3857626272078042,single,Shooter,Driving Vertical,31
898,1981.0,"Pac-Man (Cirsa, Spanish bootleg on Galaxian hardware)",Cirsa,85,4.391076318121337,0.4874212113594744,bootleg,Maze,Collect,10
899,1981.0,"Omega Race (set 3, 7/27)",Midway,1,4.357629971956762,0.3521825181113625,single,Shooter,Field,7
900,1981.0,"River Patrol (Japan, unprotected)",Orca,155,4.516720421917184,0.4874212113594744,single,Driving,Boat,44
901,1981.0,River Patrol (Japan),Orca,155,4.516720421917184,0.4874212113594744,single,Driving,Boat,44
902,1981.0,"Route 16 (Sun Electronics, set 2)",Sun Electronics,28,4.362482474751174,0.3979400086720376,single,Maze,Driving,20
903,1981.0,Route 16 (bootleg),Leisure and Allied,47,4.322053817695566,0.3979400086720376,bootleg,Maze,Driving,20
904,1981.0,Panther (bootleg?),Irem,60,4.227783900853718,-0.040263338844980456,single,Shooter,Gallery,8
905,1981.0,"Route 16 (Centuri license, set 3, bootleg?)",Tehkan,146,4.362482474751174,0.3979400086720376,collaboration,Maze,Driving,20
906,1981.0,"Route 16 (Centuri license, set 3, bootleg?)",Sun Electronics (Centuri license),201,4.362482474751174,0.3979400086720376,collaboration,Maze,Driving,20
907,1981.0,Grand Champion (set 2),Taito,12,4.913729103728573,0.4840149626675629,single,Driving,Race,1
908,1981.0,Space Bugger (set 2),Game-A-Tron,203,4.265572461743118,0.7781512503836436,single,Shooter,Gallery,8
909,1981.0,Space Bugger (set 1),Game-A-Tron,203,4.265572461743118,0.7781512503836436,single,Shooter,Gallery,8
910,1981.0,Turtles,Konami,50,4.515873843711679,0.3857645924378108,single,Maze,Collect,10
911,1981.0,Stargate,Williams,94,4.717870132737748,0.3597923352208054,collaboration,Shooter,Flying,0
912,1981.0,Stargate,Vid Kidz,204,4.717870132737748,0.3597923352208054,collaboration,Shooter,Flying,0
913,1981.0,Turpin,Konami,50,4.515873843711679,0.3857645924378108,single,Maze,Collect,10
